totalvehicles,CaseYear,ST_CASE,VEH_NO,NUMOCCS,DEATHS,DR_DRINK,DR_ZIP,SPEEDREL,HIT_RUN,BODY_TYP,BODY_TYPNAME,MAK_MOD,MOD_YEAR,Body,DISTRACT,IMPAIR
2,2018,540161,2,2,0,FALSE,26452,FALSE,FALSE,61,"Single-unit straight truck or Cab-Chassis (GVWR range 10,001 to 19,500 lbs.)",Dodge Medium/Heavy - CBE,2008,Straight truck,Not Distracted,None/Apparently Normal
2,2018,540162,1,1,1,TRUE,24701,FALSE,FALSE,6,Station Wagon (excluding van and truck based),"Dodge Journey (For 2009-2018 only.  For model years 2019 on, see 07-404.)",2015,Sedan,Not Reported,Under the Influence
2,2018,540162,2,1,1,FALSE,24737,FALSE,FALSE,4,"4-door sedan, hardtop",Chevrolet Sonic,2016,Sedan,Not Reported,None/Apparently Normal
2,2018,540163,1,1,1,FALSE,24985,FALSE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Other Make 750cc or greater,2011,Motorcycle,Not Reported,None/Apparently Normal
2,2018,540163,2,1,0,FALSE,24918,FALSE,FALSE,90,ATV/ATC [All-Terrain Cycle],Other Make 125-349cc (ATV),2012,ATV/Off road,Not Reported,None/Apparently Normal
1,2018,540164,1,1,1,FALSE,25275,FALSE,FALSE,34,Light Pickup,Ford F-Series pickup,2004,Pickup,Not Reported,None/Apparently Normal
3,2018,540165,1,1,0,FALSE,45166,FALSE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",Freightliner Medium/Heavy - CBE,2003,Truck-tractor,Not Distracted,None/Apparently Normal
2,2018,540166,1,1,1,FALSE,26346,TRUE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Ford Escape,2003,Utility/Minivan,Not Reported,Unknown
2,2018,540166,2,1,0,FALSE,26415,FALSE,FALSE,62,"Single-unit straight truck or Cab-Chassis (GVWR range 19,501 to 26,000 lbs.)",Kenworth Medium/Heavy - Unknown engine location,2009,Straight truck,Not Distracted,None/Apparently Normal
1,2018,540173,1,1,1,TRUE,25545,FALSE,FALSE,96,Recreational Off-Highway Vehicle,Other Make 350cc or greater (ATV),2013,ATV/Off road,Not Reported,Under the Influence
1,2018,540174,1,1,0,FALSE,25051,FALSE,FALSE,20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",Dodge Caravan/Grand Caravan,2003,Utility/Minivan,Not Reported,None/Apparently Normal
1,2018,540175,1,2,1,TRUE,43062,TRUE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")","Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",2003,Utility/Minivan,Not Reported,Under the Influence
1,2018,540177,1,1,1,TRUE,72034,TRUE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Kawasaki 450-749cc,2012,Motorcycle,Not Reported,Unknown
1,2018,540178,1,1,1,FALSE,25427,TRUE,FALSE,4,"4-door sedan, hardtop","Buick / Opel LeSabre/Centurion/ Estate Wagon, Invicta, Custom, Limited, T-Type, Ltd, C.M.I, LE",2001,Sedan,Not Reported,None/Apparently Normal
1,2018,540179,1,1,1,FALSE,26150,TRUE,FALSE,61,"Single-unit straight truck or Cab-Chassis (GVWR range 10,001 to 19,500 lbs.)",Ford Medium/Heavy - CBE,2016,Straight truck,Not Reported,None/Apparently Normal
1,2018,540180,1,1,0,FALSE,24701,FALSE,TRUE,20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",Toyota Sienna,2013,Utility/Minivan,Not Reported,None/Apparently Normal
1,2018,540181,1,2,1,FALSE,26047,TRUE,FALSE,96,Recreational Off-Highway Vehicle,Other Make 350cc or greater (ATV),2018,ATV/Off road,Not Reported,None/Apparently Normal
1,2018,540182,1,1,0,FALSE,25550,FALSE,FALSE,2,"2-door sedan,hardtop,coupe",Pontiac Grand Prix (FWD),1996,Sedan,Not Distracted,None/Apparently Normal
1,2018,540183,1,3,0,FALSE,26757,FALSE,FALSE,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",Honda Pilot,2007,Utility/Minivan,Not Distracted,None/Apparently Normal
1,2018,540184,1,2,1,FALSE,26501,TRUE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Harley-Davidson 750cc or greater,2005,Motorcycle,Not Reported,None/Apparently Normal
1,2018,540185,1,1,1,FALSE,26325,TRUE,FALSE,5,5-door/4-door hatchback,Hyundai Elantra,2016,Sedan,Not Reported,None/Apparently Normal
1,2018,540186,1,1,1,FALSE,25143,TRUE,FALSE,21,"Large Van-Includes van-based buses (B150-B350, Sportsman, Royal Maxiwagon, Ram, Tradesman,...)",Chevrolet G-series van,2004,Bus/Large van,Not Reported,None/Apparently Normal
3,2018,540187,1,2,2,FALSE,25136,FALSE,FALSE,20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",Pontiac Trans Sport/ Montana/SV6,1998,Utility/Minivan,Not Reported,None/Apparently Normal
3,2018,540187,2,1,0,FALSE,25110,FALSE,FALSE,4,"4-door sedan, hardtop",Buick / Opel Century,2003,Sedan,Not Distracted,None/Apparently Normal
3,2018,540187,3,1,0,FALSE,25110,FALSE,FALSE,4,"4-door sedan, hardtop",Mercury Marquis/Monterey (car version; for van version 2004 on see code 444) /Grand Marquis,1994,Sedan,Not Reported,None/Apparently Normal
3,2018,540188,1,2,2,FALSE,24739,FALSE,FALSE,4,"4-door sedan, hardtop",Hyundai Accent,2014,Sedan,Not Reported,Unknown
3,2018,540188,2,1,0,FALSE,24701,FALSE,FALSE,3,3-door/2-door hatchback,Toyota Scion tC (2005-2011 only.  See Scion for 2012 on.),2008,Sedan,Not Reported,None/Apparently Normal
3,2018,540188,3,2,0,FALSE,24740,FALSE,FALSE,4,"4-door sedan, hardtop",KIA Forte,2013,Sedan,Not Distracted,None/Apparently Normal
2,2018,540189,1,1,1,FALSE,25404,FALSE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Kawasaki 125-349cc,1995,Motorcycle,Not Distracted,None/Apparently Normal
2,2018,540189,2,1,0,FALSE,NA,NA,TRUE,99,Unknown body type,"Unknown Make Unknown (as to automobile, motored cycle, light truck or truck)",NA,Unknown,Not Reported,Unknown
2,2018,540190,1,1,0,FALSE,76148,FALSE,FALSE,34,Light Pickup,Dodge Ram Pickup,1999,Pickup,Not Reported,None/Apparently Normal
2,2018,540190,2,2,1,FALSE,25702,TRUE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Subaru XV Crosstrek,2018,Utility/Minivan,Not Reported,Other Physical Impairment
2,2018,540191,1,4,0,TRUE,26505,FALSE,FALSE,6,Station Wagon (excluding van and truck based),"Ford Edge (For model years 2007-2018 only.  For model years 2019 on, see 12-424.)",2014,Sedan,Not Reported,Unknown
2,2018,540191,2,1,1,TRUE,26354,FALSE,FALSE,34,Light Pickup,"Chevrolet C, K, R, V-series pickup/Silverado",1970,Pickup,Not Reported,Under the Influence
2,2018,540192,1,2,1,FALSE,24736,TRUE,FALSE,3,3-door/2-door hatchback,Ford Focus,2008,Sedan,Not Reported,None/Apparently Normal
2,2018,540192,2,3,0,FALSE,24733,FALSE,FALSE,2,"2-door sedan,hardtop,coupe","Honda Civic/CRX, del Sol",2013,Sedan,Not Reported,None/Apparently Normal
2,2018,540193,1,1,0,FALSE,41230,FALSE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",Freightliner Medium/Heavy - CBE,2016,Truck-tractor,Not Distracted,None/Apparently Normal
2,2018,540193,2,3,1,TRUE,25506,TRUE,FALSE,34,Light Pickup,Dodge Ram Pickup,2004,Pickup,Not Reported,Unknown
1,2018,540194,1,1,0,FALSE,26456,FALSE,FALSE,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",Chevrolet Fullsize Blazer/Tahoe,2016,Utility/Minivan,Not Reported,None/Apparently Normal
1,2018,540195,1,1,1,FALSE,25523,FALSE,FALSE,90,ATV/ATC [All-Terrain Cycle],Yamaha 125-349cc (ATV),2009,ATV/Off road,Not Distracted,None/Apparently Normal
1,2018,540196,1,1,0,FALSE,25320,FALSE,TRUE,34,Light Pickup,Nissan/Datsun Nissan/Datsun Pickup (1955-1997),1997,Pickup,Not Reported,None/Apparently Normal
1,2018,540197,1,1,1,FALSE,44314,TRUE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",Peterbilt Medium/Heavy - Unknown engine location,2016,Truck-tractor,Not Reported,None/Apparently Normal
1,2018,540198,1,1,1,FALSE,24920,FALSE,FALSE,4,"4-door sedan, hardtop",Ford Escort/EXP/ZX2,1998,Sedan,Not Reported,None/Apparently Normal
1,2018,540199,1,1,1,FALSE,25252,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Chevrolet Equinox,2012,Utility/Minivan,Not Reported,None/Apparently Normal
2,2018,540200,1,1,0,FALSE,26201,FALSE,FALSE,34,Light Pickup,Ford F-Series pickup,2018,Pickup,Not Distracted,None/Apparently Normal
2,2018,540200,2,1,1,FALSE,90038,FALSE,FALSE,81,Moped or motorized bicycle,Other Make 0-50cc,2017,Motorcycle,Not Reported,None/Apparently Normal
2,2018,540201,1,1,1,FALSE,25271,TRUE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Yamaha 750cc or greater,2002,Motorcycle,Not Distracted,Unknown
2,2018,540201,2,1,0,FALSE,78383,FALSE,FALSE,34,Light Pickup,Ford F-Series pickup,1999,Pickup,Not Reported,None/Apparently Normal
1,2018,540202,1,1,1,FALSE,25314,TRUE,FALSE,4,"4-door sedan, hardtop",Hyundai Sonata,2015,Sedan,Not Reported,None/Apparently Normal
3,2018,540203,1,2,1,FALSE,25601,FALSE,FALSE,96,Recreational Off-Highway Vehicle,Other Make 350cc or greater (ATV),NA,ATV/Off road,Not Reported,None/Apparently Normal
3,2018,540203,2,1,0,FALSE,25638,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Jeep / Kaiser-Jeep / Willys- Jeep Renegade,2015,Utility/Minivan,Not Distracted,None/Apparently Normal
3,2018,540203,3,2,0,FALSE,25638,FALSE,FALSE,34,Light Pickup,Ford F-Series pickup,2013,Pickup,Not Distracted,None/Apparently Normal
2,2018,540204,1,2,2,FALSE,25419,FALSE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Harley-Davidson 750cc or greater,1986,Motorcycle,Not Reported,None/Apparently Normal
2,2018,540204,2,1,0,FALSE,25419,FALSE,FALSE,4,"4-door sedan, hardtop",Volkswagen Jetta/Jetta SportsWagen,2000,Sedan,Not Distracted,None/Apparently Normal
1,2018,540205,1,2,1,TRUE,26711,FALSE,FALSE,4,"4-door sedan, hardtop",Audi A6,2001,Sedan,Not Reported,Unknown
1,2018,540207,1,4,2,FALSE,26444,FALSE,TRUE,34,Light Pickup,Dodge Ram Pickup,2017,Pickup,Not Reported,Unknown
2,2018,540208,1,1,1,FALSE,21740,FALSE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Harley-Davidson 750cc or greater,2006,Motorcycle,Not Reported,None/Apparently Normal
2,2018,540208,2,1,0,FALSE,25414,FALSE,FALSE,34,Light Pickup,Toyota Tundra,2015,Pickup,Not Distracted,Asleep or Fatigued
2,2018,540209,1,2,0,TRUE,25064,FALSE,TRUE,34,Light Pickup,Ford Ranger,1993,Pickup,Not Reported,Under the Influence
2,2018,540209,2,1,1,FALSE,25313,FALSE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Harley-Davidson 750cc or greater,2013,Motorcycle,Not Reported,None/Apparently Normal
3,2018,540216,1,1,0,FALSE,26241,FALSE,FALSE,63,"Single-unit straight truck or Cab-Chassis (GVWR greater than 26,000 lbs.)",Kenworth Medium/Heavy - Unknown engine location,2018,Straight truck,Not Distracted,None/Apparently Normal
3,2018,540216,2,1,1,FALSE,26855,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Honda CR-V,2015,Utility/Minivan,Not Distracted,None/Apparently Normal
3,2018,540216,3,1,0,FALSE,26884,FALSE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",Kenworth Medium/Heavy - Unknown engine location,2007,Truck-tractor,Not Distracted,None/Apparently Normal
1,2018,540217,1,2,1,TRUE,26250,TRUE,FALSE,83,Off-road Motorcycle,Yamaha 125-349cc,2005,ATV/Off road,Not Reported,Unknown
1,2018,540218,1,1,0,FALSE,NA,NA,TRUE,99,Unknown body type,"Unknown Make Unknown (as to automobile, motored cycle, light truck or truck)",NA,Unknown,Not Reported,Unknown
1,2018,540219,1,1,1,FALSE,25801,FALSE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Suzuki 750cc-over,2007,Motorcycle,Not Reported,None/Apparently Normal
1,2018,540220,1,2,1,FALSE,25302,FALSE,FALSE,34,Light Pickup,"Chevrolet C, K, R, V-series pickup/Silverado",2004,Pickup,Not Reported,None/Apparently Normal
2,2018,540221,1,2,2,FALSE,25276,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Chevrolet Equinox,2015,Utility/Minivan,Not Reported,Unknown
2,2018,540221,2,2,0,FALSE,25276,FALSE,FALSE,34,Light Pickup,Dodge Dakota,2004,Pickup,Not Reported,None/Apparently Normal
2,2018,540222,1,2,1,FALSE,26202,FALSE,FALSE,4,"4-door sedan, hardtop",Chevrolet Malibu/Malibu Maxx,2011,Sedan,Not Reported,None/Apparently Normal
2,2018,540222,2,3,0,FALSE,26205,FALSE,FALSE,34,Light Pickup,Ford F-Series pickup,2000,Pickup,Other Distraction,None/Apparently Normal
2,2018,540223,1,1,0,FALSE,25984,FALSE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",International Harvester/Navistar Medium/Heavy - CBE,1990,Truck-tractor,Not Reported,None/Apparently Normal
2,2018,540224,1,2,0,FALSE,25921,FALSE,FALSE,6,Station Wagon (excluding van and truck based),GMC Acadia (2007-2012 only.  For 2013 on see model 423.),2012,Sedan,Not Distracted,None/Apparently Normal
2,2018,540224,2,1,1,FALSE,72401,TRUE,FALSE,4,"4-door sedan, hardtop",Nissan/Datsun Altima,2012,Sedan,Not Reported,None/Apparently Normal
2,2018,540225,1,1,1,FALSE,25049,FALSE,FALSE,6,Station Wagon (excluding van and truck based),"Ford Edge (For model years 2007-2018 only.  For model years 2019 on, see 12-424.)",2011,Sedan,Not Reported,Unknown
2,2018,540225,2,1,0,FALSE,25209,FALSE,FALSE,63,"Single-unit straight truck or Cab-Chassis (GVWR greater than 26,000 lbs.)",Kenworth Medium/Heavy - Unknown engine location,2011,Straight truck,Not Reported,None/Apparently Normal
2,2018,540226,1,4,1,FALSE,23601,TRUE,FALSE,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",Chevrolet Fullsize Blazer/Tahoe,2001,Utility/Minivan,Not Reported,None/Apparently Normal
2,2018,540226,2,1,0,FALSE,24340,FALSE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",Freightliner Medium/Heavy - CBE,2017,Truck-tractor,Not Reported,None/Apparently Normal
1,2018,540227,1,1,0,FALSE,25177,FALSE,FALSE,4,"4-door sedan, hardtop",Toyota Camry,2006,Sedan,Not Distracted,None/Apparently Normal
1,2018,540228,1,1,1,FALSE,25508,TRUE,FALSE,34,Light Pickup,Ford Ranger,1998,Pickup,Not Reported,None/Apparently Normal
1,2018,540229,1,3,1,FALSE,43223,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Chevrolet Equinox,2011,Utility/Minivan,Not Reported,None/Apparently Normal
3,2018,540230,3,3,0,FALSE,25705,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Jeep / Kaiser-Jeep / Willys- Jeep Patriot,2015,Utility/Minivan,Not Distracted,None/Apparently Normal
3,2018,540230,1,2,1,FALSE,25177,FALSE,FALSE,2,"2-door sedan,hardtop,coupe",Chevrolet Cavalier,2003,Sedan,Not Reported,None/Apparently Normal
3,2018,540230,2,1,0,FALSE,45669,FALSE,FALSE,34,Light Pickup,"Chevrolet C, K, R, V-series pickup/Silverado",2007,Pickup,Not Reported,None/Apparently Normal
2,2018,540231,1,1,0,FALSE,25313,FALSE,FALSE,34,Light Pickup,Ford Ranger,2002,Pickup,Not Reported,None/Apparently Normal
2,2018,540231,2,1,1,FALSE,25313,FALSE,FALSE,5,5-door/4-door hatchback,Toyota Prius *,2005,Sedan,Not Reported,None/Apparently Normal
1,2018,540232,1,1,1,FALSE,25320,TRUE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Toyota RAV4 *,1998,Utility/Minivan,Not Reported,Unknown
1,2018,540233,1,1,1,FALSE,25177,FALSE,FALSE,4,"4-door sedan, hardtop",Toyota Camry,2010,Sedan,Not Reported,Unknown
2,2018,540235,1,1,0,FALSE,25621,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Chevrolet Equinox,2018,Utility/Minivan,Not Reported,None/Apparently Normal
2,2018,540235,2,1,1,FALSE,24801,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",KIA Sportage,2015,Utility/Minivan,Not Reported,None/Apparently Normal
2,2018,540236,1,1,1,FALSE,25419,FALSE,FALSE,34,Light Pickup,Chevrolet S-10/T-10 Pickup,2003,Pickup,Not Reported,Under the Influence
2,2018,540236,2,2,0,FALSE,25419,FALSE,FALSE,50,School Bus,Freightliner Bus**: Conventional (Engine out front),2014,Bus/Large van,Not Distracted,None/Apparently Normal
1,2018,540237,1,2,1,FALSE,25306,FALSE,FALSE,34,Light Pickup,"Chevrolet C, K, R, V-series pickup/Silverado",2003,Pickup,Not Reported,None/Apparently Normal
1,2018,540238,1,1,0,FALSE,25314,FALSE,FALSE,4,"4-door sedan, hardtop",Hyundai Sonata,2015,Sedan,Not Distracted,None/Apparently Normal
1,2018,540239,1,1,1,FALSE,21758,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Buick / Opel Rendezvous,2006,Utility/Minivan,Not Reported,Unknown
1,2018,540240,1,2,1,TRUE,26651,TRUE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Jeep / Kaiser-Jeep / Willys- Jeep Cherokee (1984-on) (For Grand Cherokee for 2014 on use 02-422.),1998,Utility/Minivan,Not Reported,Under the Influence
1,2018,540241,1,1,1,TRUE,25661,FALSE,FALSE,34,Light Pickup,"Chevrolet C, K, R, V-series pickup/Silverado",2007,Pickup,Not Reported,Under the Influence
2,2018,540242,1,2,1,FALSE,25702,FALSE,FALSE,4,"4-door sedan, hardtop",Ford Focus,2016,Sedan,Not Reported,Under the Influence
2,2018,540242,2,1,0,FALSE,25570,FALSE,FALSE,2,"2-door sedan,hardtop,coupe",Chevrolet Cobalt,2008,Sedan,Not Distracted,None/Apparently Normal
1,2018,540243,1,2,2,TRUE,26201,TRUE,FALSE,2,"2-door sedan,hardtop,coupe",Volkswagen Jetta/Jetta SportsWagen,2000,Sedan,Not Reported,Unknown
1,2018,540244,1,1,0,FALSE,25311,FALSE,TRUE,21,"Large Van-Includes van-based buses (B150-B350, Sportsman, Royal Maxiwagon, Ram, Tradesman,...)",Chevrolet G-series van,2006,Bus/Large van,Not Reported,Unknown
3,2018,540245,1,2,2,FALSE,25093,FALSE,FALSE,4,"4-door sedan, hardtop",Toyota Avalon,2015,Sedan,Not Reported,None/Apparently Normal
3,2018,540245,2,2,0,FALSE,25009,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Honda CR-V,2015,Utility/Minivan,Not Distracted,None/Apparently Normal
3,2018,540245,3,3,0,FALSE,25209,FALSE,FALSE,61,"Single-unit straight truck or Cab-Chassis (GVWR range 10,001 to 19,500 lbs.)",Chevrolet Medium/Heavy -Unknown engine location,2012,Straight truck,Not Distracted,None/Apparently Normal
2,2018,540246,1,4,3,FALSE,26155,FALSE,FALSE,5,5-door/4-door hatchback,Toyota Venza,2013,Sedan,Not Reported,Unknown
2,2018,540246,2,1,0,FALSE,15327,FALSE,FALSE,63,"Single-unit straight truck or Cab-Chassis (GVWR greater than 26,000 lbs.)",Other Make Western Star,2001,Straight truck,Not Reported,None/Apparently Normal
3,2018,540247,1,1,1,FALSE,26426,FALSE,FALSE,34,Light Pickup,Ford Ranger,2003,Pickup,Not Reported,None/Apparently Normal
3,2018,540247,2,1,0,FALSE,45723,FALSE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",Freightliner Medium/Heavy - CBE,2011,Truck-tractor,Not Reported,None/Apparently Normal
3,2018,540247,3,1,0,FALSE,26415,FALSE,FALSE,34,Light Pickup,Ford F-Series pickup,2005,Pickup,Not Distracted,None/Apparently Normal
1,2018,540248,1,2,1,TRUE,25413,TRUE,TRUE,16,"Utility station wagon (includes suburban limousines, Suburban, Travellall, Grand Wagoneer)",Chevrolet Suburban (from 1950-2003;see 422 for 2004 on),2001,Utility/Minivan,Not Reported,Under the Influence
1,2018,540249,1,1,0,FALSE,25064,FALSE,FALSE,2,"2-door sedan,hardtop,coupe",BMW 3-series,2007,Sedan,Other Distraction,None/Apparently Normal
1,2018,540250,1,2,0,FALSE,25427,FALSE,FALSE,4,"4-door sedan, hardtop",Pontiac Grand AM,2005,Sedan,Not Reported,None/Apparently Normal
2,2018,540251,1,1,0,FALSE,62860,FALSE,FALSE,63,"Single-unit straight truck or Cab-Chassis (GVWR greater than 26,000 lbs.)",Peterbilt Medium/Heavy - CBE,2019,Straight truck,Not Reported,None/Apparently Normal
2,2018,540251,2,3,1,FALSE,26570,TRUE,FALSE,67,"Medium/heavy Pickup (GVWR greater than 10,000 lbs.)","Dodge Medium/Heavy Pickup (pickup-style only - over 10,000 lbs)",2017,Pickup,Not Reported,Unknown
1,2018,540252,1,2,0,FALSE,25302,FALSE,TRUE,34,Light Pickup,Ford F-Series pickup,2004,Pickup,Not Reported,None/Apparently Normal
1,2018,540253,1,2,1,FALSE,26554,FALSE,FALSE,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",Honda Pilot,2006,Utility/Minivan,Not Distracted,None/Apparently Normal
2,2018,540254,1,1,0,FALSE,25571,FALSE,FALSE,34,Light Pickup,"Chevrolet C, K, R, V-series pickup/Silverado",2001,Pickup,Not Distracted,None/Apparently Normal
2,2018,540254,2,1,1,FALSE,25523,FALSE,FALSE,34,Light Pickup,GMC S15/T15/Sonoma,2001,Pickup,Not Reported,None/Apparently Normal
1,2018,540255,1,1,1,FALSE,25063,TRUE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Chevrolet Geo Tracker/Tracker,2000,Utility/Minivan,Not Reported,None/Apparently Normal
1,2018,540256,1,1,1,TRUE,26884,TRUE,FALSE,34,Light Pickup,Ford F-Series pickup,2004,Pickup,Not Reported,Under the Influence
2,2018,540257,1,2,0,FALSE,29410,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Jeep / Kaiser-Jeep / Willys- Jeep Patriot,2014,Utility/Minivan,Not Distracted,None/Apparently Normal
2,2018,540257,2,2,2,FALSE,27106,FALSE,FALSE,4,"4-door sedan, hardtop","Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",1992,Sedan,Not Reported,None/Apparently Normal
1,2018,540258,1,1,1,TRUE,25601,FALSE,FALSE,96,Recreational Off-Highway Vehicle,Other Make 350cc or greater (ATV),2018,ATV/Off road,Not Reported,Under the Influence
1,2018,540259,1,1,1,FALSE,25978,TRUE,FALSE,34,Light Pickup,Ford F-Series pickup,2016,Pickup,Not Reported,Unknown
1,2018,540260,1,1,1,FALSE,26726,TRUE,FALSE,4,"4-door sedan, hardtop",Nissan/Datsun Altima,2003,Sedan,Not Reported,Unknown
2,2018,540261,1,1,1,FALSE,25031,FALSE,FALSE,2,"2-door sedan,hardtop,coupe",Hyundai Tiburon,2007,Sedan,Not Reported,Unknown
2,2018,540261,2,1,0,FALSE,25139,FALSE,FALSE,34,Light Pickup,"Chevrolet C, K, R, V-series pickup/Silverado",2016,Pickup,Not Distracted,None/Apparently Normal
1,2018,540262,1,1,1,FALSE,26726,TRUE,FALSE,34,Light Pickup,Dodge Ram Pickup,1995,Pickup,Not Reported,Unknown
1,2018,540263,1,3,1,TRUE,25427,TRUE,FALSE,2,"2-door sedan,hardtop,coupe",Mercury Cougar (1999 on),1999,Sedan,Not Reported,Under the Influence
2,2018,540264,1,2,1,FALSE,25045,FALSE,FALSE,4,"4-door sedan, hardtop",KIA Rio/Rio5,2009,Sedan,Not Reported,None/Apparently Normal
2,2018,540264,2,1,0,FALSE,25045,FALSE,FALSE,34,Light Pickup,Ford F-Series pickup,2017,Pickup,Not Reported,None/Apparently Normal
1,2018,540265,1,1,1,FALSE,45735,TRUE,FALSE,4,"4-door sedan, hardtop",Volvo 40 Series,2008,Sedan,Not Reported,Unknown
1,2018,540266,1,1,0,FALSE,NonUS,FALSE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",Volvo Medium/Heavy - CBE,2019,Truck-tractor,Not Distracted,None/Apparently Normal
1,2018,540267,1,2,1,FALSE,29301,FALSE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",International Harvester/Navistar Medium/Heavy - CBE,2018,Truck-tractor,Not Reported,None/Apparently Normal
1,2018,540268,1,1,1,TRUE,26178,FALSE,FALSE,4,"4-door sedan, hardtop",Ford Fiesta,2018,Sedan,Not Reported,Unknown
1,2018,540269,1,2,2,FALSE,25276,FALSE,FALSE,3,3-door/2-door hatchback,Volkswagen New Beetle,2002,Sedan,Not Reported,None/Apparently Normal
1,2018,540270,1,1,1,FALSE,25044,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Jeep / Kaiser-Jeep / Willys- Jeep Cherokee (1984-on) (For Grand Cherokee for 2014 on use 02-422.),2001,Utility/Minivan,Not Distracted,Asleep or Fatigued
2,2018,540271,1,1,0,FALSE,25537,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Toyota RAV4 *,2017,Utility/Minivan,Not Distracted,None/Apparently Normal
2,2018,540271,2,1,1,FALSE,25704,FALSE,FALSE,34,Light Pickup,Dodge Ram Pickup,2005,Pickup,Not Reported,None/Apparently Normal
1,2018,540272,1,1,1,FALSE,25320,TRUE,FALSE,34,Light Pickup,Toyota Tundra,2004,Pickup,Not Reported,None/Apparently Normal
2,2018,540273,1,2,2,FALSE,26268,FALSE,FALSE,34,Light Pickup,GMC Canyon,2005,Pickup,Not Reported,Unknown
2,2018,540274,1,2,1,FALSE,32401,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Mazda CX5,2016,Utility/Minivan,Not Reported,None/Apparently Normal
