CaseYear,ST_CASE,crashDate,LONGITUD,LATITUDE,COUNTYNAME,HARM_EVNAME,HARM_EV,DRUNK_DR,WEATHERNAME,EMS_flag,EMS_time,Hosp_flag,Hosp_time,totalvehicles,fatals,persons,peds
2019,540223,2019-11-20T20:04:00Z,-81.14218333,37.97558889,FAYETTE (19),Pedestrian,8,FALSE,Clear,Yes,20:09,Yes,20:15,1,1,2,1
2019,540224,2019-11-22T17:49:00Z,-80.553025,40.0781,OHIO (69),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,2,0
2019,540210,2019-10-04T05:32:00Z,-80.02926111,39.50659167,MONONGALIA (61),Mail Box,53,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2019,540211,2019-10-18T23:34:00Z,-81.21050833,37.24815278,MERCER (55),Pedestrian,8,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,1
2019,540212,2019-07-10T13:40:00Z,-80.16665,39.47042222,MARION (49),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,13:42,Not Applicable/Notified,NA,2,1,3,0
2019,540213,2019-09-02T09:30:00Z,-78.97136111,39.05446111,HARDY (31),Pedalcyclist,9,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,1
2019,540214,2019-10-01T10:27:00Z,-79.84848333,38.92895556,RANDOLPH (83),Building,19,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2020,540001,2020-01-04T17:44:00Z,-81.5294,37.96676389,RALEIGH (81),Ditch,34,TRUE,Rain,Yes,18:41,Not Applicable/Notified,NA,1,1,1,0
2020,540002,2020-01-08T19:30:00Z,-78.04664444,39.36261111,BERKELEY (3),Pedestrian,8,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,1
2020,540003,2020-01-04T12:01:00Z,-78.51115556,39.27869444,HAMPSHIRE (27),Motor Vehicle In-Transport,12,FALSE,Cloudy,Unknown time,NA,Unknown time,NA,2,1,2,0
2020,540004,2020-01-01T00:28:00Z,-77.98937778,39.4429,BERKELEY (3),Motor Vehicle In-Transport,12,TRUE,Clear,Unknown time,NA,Unknown time,NA,3,1,3,0
2020,540005,2020-01-11T15:24:00Z,-81.20751667,38.58013056,ROANE (87),Boulder,17,FALSE,Clear,Yes,16:01,Not Applicable/Notified,NA,1,1,1,0
2020,540006,2020-01-12T11:34:00Z,-80.13688333,37.96529444,GREENBRIER (25),Ditch,34,FALSE,Clear,Yes,12:02,Not Applicable/Notified,NA,1,1,1,0
2020,540007,2020-01-03T02:43:00Z,-77.86375,39.30795278,JEFFERSON (37),Motor Vehicle In-Transport,12,FALSE,Rain,Unknown time,NA,Unknown time,NA,2,1,2,0
2020,540008,2020-01-11T01:35:00Z,-80.60366111,38.06774722,GREENBRIER (25),Ditch,34,TRUE,Cloudy,Unknown time,NA,Unknown time,NA,1,1,3,0
2020,540009,2020-01-23T21:50:00Z,-81.50643889,37.57596667,WYOMING (109),Rollover/Overturn,1,FALSE,Cloudy,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2020,540010,2020-01-16T19:21:00Z,-77.9065,39.30052778,JEFFERSON (37),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,19:59,Unknown time,NA,2,2,3,0
2020,540011,2020-01-26T01:55:00Z,-81.84872222,38.88323056,JACKSON (35),Ditch,34,TRUE,Cloudy,Yes,02:09,Yes,02:45,1,1,1,0
2020,540012,2020-01-12T12:24:00Z,-81.08394722,37.36395278,MERCER (55),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,2,0
2020,540013,2020-01-26T06:56:00Z,-78.74307222,39.04249722,HARDY (31),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,3,0
2020,540014,2020-01-27T21:04:00Z,-81.349175,38.49039167,KANAWHA (39),Pedestrian,8,FALSE,Cloudy,Yes,21:09,Not Applicable/Notified,NA,1,1,1,1
2020,540015,2020-01-27T18:42:00Z,-81.58133611,38.40731944,KANAWHA (39),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,2,1,2,0
2020,540016,2020-01-25T12:56:00Z,-80.17268056,39.45313889,MARION (49),Curb,33,FALSE,Rain,Yes,13:04,Yes,13:55,1,1,1,0
2020,540017,2020-01-27T15:25:00Z,-81.12062222,37.34364167,MERCER (55),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,5,0
2020,540018,2020-01-29T17:48:00Z,-77.98225278,39.44186389,BERKELEY (3),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,2,0
2020,540019,2020-02-01T22:13:00Z,-81.38575278,38.51495,KANAWHA (39),Other Fixed Object,43,FALSE,Rain,Yes,22:22,Not Applicable/Notified,NA,1,1,1,0
2020,540020,2020-02-03T10:54:00Z,-81.44745833,39.139875,WOOD (107),Other Fixed Object,43,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2020,540021,2020-02-03T10:47:00Z,-81.84226389,37.76199722,LOGAN (45),Rollover/Overturn,1,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2020,540022,2020-02-05T11:36:00Z,-81.519925,39.20710833,WOOD (107),Embankment,35,FALSE,Clear,Yes,11:48,Not Applicable/Notified,NA,1,1,1,0
2020,540023,2020-02-11T15:39:00Z,-82.13333889,38.82941389,MASON (53),Guardrail Face,24,FALSE,Cloudy,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2020,540024,2020-02-08T14:45:00Z,-80.35744444,39.29365,HARRISON (33),Motor Vehicle In-Transport,12,FALSE,Snow,Yes,14:54,Yes,15:21,2,2,4,0
2020,540025,2020-02-14T16:45:00Z,-80.14979167,38.98040833,UPSHUR (97),Other Traffic Barrier,26,TRUE,Snow,Yes,16:57,Yes,17:07,1,1,1,0
2020,540026,2020-02-07T15:41:00Z,-80.85718056,38.25371667,NICHOLAS (67),Motor Vehicle In-Transport,12,TRUE,Snow,Unknown time,NA,Unknown time,NA,3,1,6,0
2020,540027,2020-02-08T16:11:00Z,-81.28413056,38.73764444,ROANE (87),Motor Vehicle In-Transport,12,TRUE,Snow,Yes,16:29,Yes,17:57,2,1,5,0
2020,540028,2020-02-14T01:52:00Z,-77.83315278,39.58435278,BERKELEY (3),Motor Vehicle In-Transport,12,TRUE,Cloudy,Yes,02:01,Yes,02:24,2,1,4,0
2020,540029,2020-02-14T20:37:00Z,-81.50229722,38.20398889,KANAWHA (39),Motor Vehicle In-Transport,12,TRUE,Clear,Unknown time,NA,Unknown time,NA,2,1,3,0
2020,540030,2020-02-15T23:53:00Z,-82.36350833,37.90975,WAYNE (99),Embankment,35,TRUE,Clear,Yes,00:37,Not Applicable/Notified,NA,1,1,1,0
2020,540031,2020-02-16T14:10:00Z,-81.65839444,38.14333333,BOONE (5),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,14:20,Not Applicable/Notified,NA,2,1,2,0
2020,540032,2020-02-17T17:13:00Z,-79.64651111,39.65829167,PRESTON (77),Pedalcyclist,9,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,1
2020,540033,2020-02-16T19:05:00Z,-81.15564167,37.95645,FAYETTE (19),Motor Vehicle In-Transport,12,TRUE,Clear,Unknown time,NA,Unknown time,NA,2,1,3,0
2020,540034,2020-02-13T13:52:00Z,-80.66006389,39.58049722,WETZEL (103),Embankment,35,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,2,0
2020,540035,2020-02-16T05:30:00Z,-78.24350556,39.59666389,MORGAN (65),Pedestrian,8,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,2,1,2,1
2020,540036,2020-02-19T18:48:00Z,-79.77369167,38.9116,RANDOLPH (83),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,2,2,2,0
2020,540037,2020-02-19T16:08:00Z,-81.50539167,39.22633056,WOOD (107),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,16:18,Not Applicable/Notified,NA,2,1,2,0
2020,540038,2020-02-25T08:24:00Z,-78.65863333,39.31477778,HAMPSHIRE (27),"Post, Pole or Other Supports",31,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,3,0
2020,540039,2020-02-24T17:18:00Z,-77.92186944,39.5242,BERKELEY (3),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,17:33,Yes,17:58,2,1,2,0
2020,540040,2020-03-02T11:45:00Z,-81.65741944,38.144375,BOONE (5),Embankment,35,TRUE,Rain,Yes,11:52,Yes,12:33,1,1,5,0
2020,540041,2020-03-01T16:16:00Z,-78.03803333,39.42405278,BERKELEY (3),Motor Vehicle In-Transport,12,TRUE,Clear,Unknown time,NA,Unknown time,NA,2,1,3,0
2020,540042,2020-03-02T11:13:00Z,-81.00126944,39.55145278,TYLER (95),Motor Vehicle In-Transport,12,FALSE,Cloudy,Unknown time,NA,Not Applicable/Notified,NA,2,1,2,0
2020,540043,2020-03-04T20:10:00Z,-78.44456111,39.40099167,HAMPSHIRE (27),Tree (Standing Only),42,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2020,540044,2020-03-06T06:52:00Z,-81.652775,38.36157222,KANAWHA (39),Pedestrian,8,TRUE,Rain,Unknown time,NA,Unknown time,NA,1,1,1,1
2020,540045,2020-03-10T15:59:00Z,-81.31516667,37.34220556,MERCER (55),Motor Vehicle In-Transport,12,FALSE,Rain,Unknown time,NA,Unknown time,NA,2,1,6,0
2020,540046,2020-03-12T10:16:00Z,-81.43538611,39.17674167,WOOD (107),Embankment,35,FALSE,Clear,Yes,10:35,Yes,11:09,1,1,1,0
2020,540047,2020-03-13T16:35:00Z,-81.78372778,38.27254722,KANAWHA (39),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,3,0
2020,540048,2020-03-12T18:30:00Z,-80.22596111,38.78273889,UPSHUR (97),Utility Pole/Light Support,30,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2020,540049,2020-03-24T07:03:00Z,-82.01321667,37.93502778,LOGAN (45),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,07:15,Yes,07:33,2,1,2,0
2020,540050,2020-03-27T10:50:00Z,-81.472275,39.1548,WOOD (107),Motor Vehicle In-Transport,12,FALSE,Rain,Yes,11:03,Yes,11:47,2,1,3,0
2020,540051,2020-03-28T01:18:00Z,-81.65534167,38.538975,KANAWHA (39),Tree (Standing Only),42,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,7,0
2020,540052,2020-03-30T19:12:00Z,-80.80623333,37.94013333,FAYETTE (19),Tree (Standing Only),42,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2020,540053,2020-04-02T08:48:00Z,-81.58253889,38.366175,KANAWHA (39),Utility Pole/Light Support,30,FALSE,Clear,Yes,09:00,Not Applicable/Notified,NA,1,1,2,0
2020,540054,2020-04-04T15:44:00Z,-81.22860278,37.25149167,MERCER (55),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,15:47,Yes,16:11,2,1,2,0
2020,540055,2020-04-10T13:50:00Z,-81.54923333,39.30300833,WOOD (107),Curb,33,FALSE,Clear,Yes,13:54,Yes,14:14,1,1,2,0
2020,540056,2020-04-11T19:54:00Z,-81.78401111,38.87926111,JACKSON (35),Ditch,34,TRUE,Clear,Yes,20:08,Yes,20:35,1,1,2,0
2020,540057,2020-04-13T06:36:00Z,-81.82053611,38.92104167,JACKSON (35),Thrown or Falling Object,16,FALSE,Rain,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2020,540058,2020-04-13T20:23:00Z,-81.11399167,37.76973611,RALEIGH (81),Motor Vehicle In-Transport,12,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,2,1,3,0
2020,540059,2020-04-15T10:32:00Z,-77.97161944,39.41740556,BERKELEY (3),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,2,0
2020,540060,2020-04-18T12:30:00Z,-82.369325,38.14034722,WAYNE (99),Tree (Standing Only),42,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,2,2,0
2020,540061,2020-04-21T13:31:00Z,-81.76384444,38.29644722,KANAWHA (39),Ditch,34,FALSE,Clear,Yes,13:46,Yes,14:30,1,1,3,0
2020,540062,2020-04-03T22:03:00Z,-80.46989167,37.74695833,GREENBRIER (25),Guardrail Face,24,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,2,0
2020,540063,2020-04-21T13:12:00Z,-80.78208889,37.96750278,GREENBRIER (25),Pedestrian,8,FALSE,Cloudy,Yes,13:22,Yes,14:01,1,1,1,1
2020,540064,2020-04-04T23:25:00Z,-80.68586111,39.23818611,DODDRIDGE (17),Rollover/Overturn,1,TRUE,Cloudy,Unknown time,NA,Not Applicable/Notified,NA,1,1,4,0
2020,540065,2020-04-28T15:15:00Z,-81.36758889,38.80248889,ROANE (87),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,15:26,Yes,15:59,2,1,2,0
2020,540066,2020-05-01T09:05:00Z,-79.89918333,39.63489167,MONONGALIA (61),Motor Vehicle In-Transport,12,TRUE,Clear,Yes,09:15,Yes,09:43,4,2,4,0
2020,540067,2020-03-09T23:20:00Z,-81.16121944,37.92086389,FAYETTE (19),Pedestrian,8,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,1
2020,540068,2020-04-23T16:54:00Z,-77.95733056,39.435775,BERKELEY (3),Culvert,32,FALSE,Rain,Unknown time,NA,Unknown time,NA,2,1,2,0
2020,540069,2020-04-30T15:45:00Z,-80.53902778,40.08855556,OHIO (69),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,15:56,Not Applicable/Notified,NA,3,1,3,0
2020,540070,2020-04-17T21:26:00Z,-82.10656667,37.91276667,LOGAN (45),Embankment,35,FALSE,Rain,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2020,540071,2020-05-17T14:03:00Z,-80.693525,39.82646389,MARSHALL (51),Rollover/Overturn,1,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2020,540072,2020-05-14T18:30:00Z,-79.84669722,38.89139722,RANDOLPH (83),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,6,0
2020,540073,2020-05-18T16:04:00Z,-81.54718333,39.29789167,WOOD (107),Motor Vehicle In-Transport,12,TRUE,Rain,Yes,16:11,Yes,16:41,3,1,3,0
2020,540074,2020-05-20T08:18:00Z,-79.84414444,38.90678889,RANDOLPH (83),Motor Vehicle In-Transport,12,FALSE,Cloudy,Yes,08:25,Yes,08:52,2,1,3,0
2020,540076,2020-03-29T20:08:00Z,-77.92274444,39.53119444,BERKELEY (3),Culvert,32,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,2,0
2020,540077,2020-04-04T15:40:00Z,-78.06227778,39.55938056,BERKELEY (3),Tree (Standing Only),42,FALSE,Clear,Yes,15:05,Yes,15:35,1,1,1,0
2020,540078,2020-04-30T05:47:00Z,-81.25966667,37.93966667,FAYETTE (19),Motor Vehicle In-Transport,12,FALSE,Rain,Yes,08:02,Not Applicable/Notified,NA,2,1,2,0
2020,540079,2020-05-23T22:18:00Z,-80.46141667,38.81694167,LEWIS (41),Tree (Standing Only),42,TRUE,Clear,Yes,22:48,Not Applicable/Notified,NA,1,1,1,0
2020,540080,2020-05-23T19:34:00Z,-81.59663611,37.71278889,WYOMING (109),Guardrail Face,24,TRUE,Clear,Unknown time,NA,Unknown time,NA,1,1,2,0
2020,540081,2020-05-23T16:22:00Z,-78.60035556,39.29786389,HAMPSHIRE (27),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,4,1,7,0
2020,540082,2020-05-23T20:00:00Z,-79.78028611,39.55323889,PRESTON (77),Tree (Standing Only),42,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,2,2,0
2020,540083,2020-05-01T15:36:00Z,-82.44788889,38.21863056,WAYNE (99),Guardrail Face,24,FALSE,Clear,Yes,15:56,Not Applicable/Notified,NA,1,1,1,0
2020,540084,2020-05-23T14:50:00Z,-81.49841111,39.23068611,WOOD (107),Tree (Standing Only),42,TRUE,Clear,Yes,15:07,Not Applicable/Notified,NA,1,1,1,0
2020,540086,2020-05-24T12:25:00Z,-78.80829444,39.33835,HAMPSHIRE (27),Tree (Standing Only),42,TRUE,Clear,Unknown time,NA,Unknown time,NA,1,1,4,0
2020,540087,2020-05-24T13:53:00Z,-81.25588056,37.35401111,MERCER (55),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,14:29,Unknown time,NA,2,1,4,0
2020,540088,2020-05-25T15:35:00Z,-80.85448889,37.85826944,FAYETTE (19),Motor Vehicle In-Transport,12,FALSE,Cloudy,Unknown time,NA,Not Applicable/Notified,NA,2,1,5,0
2020,540089,2020-05-26T21:37:00Z,-79.95377778,39.59350556,MONONGALIA (61),Guardrail End,52,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2020,540090,2020-05-29T22:05:00Z,-81.174925,38.33374722,CLAY (15),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,22:15,Yes,23:00,2,1,4,0
2020,540091,2020-06-02T15:54:00Z,-77.84040278,39.43749444,JEFFERSON (37),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,16:13,Yes,17:08,2,2,4,0
2020,540092,2020-06-07T03:45:00Z,-77.92763056,39.52639722,BERKELEY (3),Tree (Standing Only),42,TRUE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2020,540093,2020-06-03T22:35:00Z,-81.48805,39.16993889,WOOD (107),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,22:46,Yes,23:29,2,1,4,0
2020,540094,2020-06-13T19:00:00Z,-80.26651389,38.92866111,UPSHUR (97),Embankment,35,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,2,0
2020,540095,2020-06-13T03:23:00Z,-80.36165278,37.99348056,GREENBRIER (25),Tree (Standing Only),42,TRUE,Clear,Yes,04:02,Yes,05:05,1,1,2,0
2020,540096,2020-06-14T14:22:00Z,-81.65818333,37.66936667,WYOMING (109),Pedalcyclist,9,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,1
2020,540097,2020-06-14T23:48:00Z,-81.65885278,38.3363,KANAWHA (39),Pedestrian,8,FALSE,Rain,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,1
2020,540098,2020-06-22T15:12:00Z,-80.68595,40.07092222,OHIO (69),Pedestrian,8,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,1
2020,540099,2020-06-27T03:28:00Z,-81.53936111,39.29424167,WOOD (107),Curb,33,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,2,2,0
2020,540100,2020-06-14T05:38:00Z,-80.25251944,39.28465,HARRISON (33),Motor Vehicle In-Transport,12,FALSE,Rain,Unknown time,NA,Not Applicable/Notified,NA,2,1,2,0
2020,540101,2020-06-17T22:00:00Z,-78.03795556,39.42419444,BERKELEY (3),Motor Vehicle In-Transport,12,FALSE,Cloudy,Yes,22:11,Yes,22:45,2,1,3,0
2020,540102,2020-06-19T13:35:00Z,-79.11176667,39.04815,GRANT (23),Motor Vehicle In-Transport,12,FALSE,Cloudy,Unknown time,NA,Unknown time,NA,4,1,4,0
2020,540103,2020-06-21T13:13:00Z,-81.50718611,37.42578333,MCDOWELL (47),Motor Vehicle In-Transport,12,FALSE,Rain,Unknown time,NA,Unknown time,NA,2,1,3,0
2020,540104,2020-06-27T22:59:00Z,-79.94595,39.65571667,MONONGALIA (61),Pedestrian,8,FALSE,Cloudy,Yes,23:03,Yes,23:20,1,1,1,1
2020,540105,2020-06-28T02:05:00Z,-80.71258611,40.07906944,OHIO (69),Parked Motor Vehicle,14,TRUE,Cloudy,Unknown time,NA,Unknown time,NA,3,1,2,0
2020,540106,2020-06-28T18:57:00Z,-80.48081667,37.82418056,GREENBRIER (25),Fence,38,TRUE,Clear,Yes,19:04,Yes,19:42,1,1,1,0
2020,540107,2020-06-29T20:00:00Z,-80.95277778,38.04970833,FAYETTE (19),Motor Vehicle In-Transport,12,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,2,1,3,0
2020,540108,2020-06-29T13:00:00Z,-81.08135833,37.48771667,MERCER (55),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,13:18,Yes,13:33,2,1,2,0
2020,540109,2020-07-02T01:15:00Z,-80.55939167,39.29412222,HARRISON (33),Guardrail Face,24,TRUE,Clear,Yes,01:35,Yes,02:02,1,1,1,0
2020,540110,2020-07-08T12:56:00Z,-81.54724167,39.26887222,WOOD (107),Pedalcyclist,9,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,2,1
2020,540111,2020-07-02T06:35:00Z,-78.06055278,39.33277778,BERKELEY (3),Motor Vehicle In-Transport,12,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,2,1,2,0
2020,540112,2020-07-08T13:01:00Z,-81.71978056,38.363975,KANAWHA (39),Curb,33,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2020,540113,2020-07-09T13:52:00Z,-78.83585,38.92858333,HARDY (31),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,3,0
2020,540114,2020-07-10T17:53:00Z,-82.37459444,38.38,CABELL (11),Ditch,34,TRUE,Cloudy,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2020,540115,2020-07-11T22:53:00Z,-80.13200833,39.26998056,TAYLOR (91),Tree (Standing Only),42,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2020,540116,2020-07-06T22:30:00Z,-81.24666944,38.42190833,CLAY (15),Live Animal,11,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2020,540117,2020-05-29T20:05:00Z,-82.45208056,38.20410278,WAYNE (99),Parked Motor Vehicle,14,FALSE,Clear,Yes,20:17,Yes,20:55,2,1,1,0
2020,540118,2020-07-11T20:04:00Z,-81.79583889,38.841475,JACKSON (35),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,20:26,Yes,20:35,2,1,3,0
2020,540119,2020-07-12T03:10:00Z,-77.84411667,39.30379444,JEFFERSON (37),Curb,33,TRUE,Clear,Yes,03:25,Yes,04:24,1,1,1,0
2020,540120,2020-07-18T17:17:00Z,-81.63656111,37.42075833,MCDOWELL (47),Ditch,34,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2020,540121,2020-07-19T01:28:00Z,-82.39103889,38.42820833,CABELL (11),Concrete Traffic Barrier,25,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2020,540122,2020-07-22T23:52:00Z,-82.44170278,38.40670833,CABELL (11),Embankment,35,TRUE,Clear,Yes,01:03,Yes,01:19,1,1,4,0
2020,540123,2020-04-24T20:16:00Z,-79.13139722,39.00285556,GRANT (23),Motor Vehicle In-Transport,12,TRUE,Clear,Unknown time,NA,Unknown time,NA,2,1,3,0
2020,540124,2020-07-26T12:40:00Z,-80.249925,38.94689722,UPSHUR (97),Guardrail Face,24,FALSE,Clear,Yes,12:46,Yes,13:46,1,1,1,0
2020,540125,2020-07-27T19:13:00Z,-77.92556111,39.35655278,JEFFERSON (37),Rollover/Overturn,1,FALSE,Clear,Yes,19:51,Not Applicable/Notified,NA,1,1,1,0
2020,540126,2020-07-28T21:45:00Z,-81.22096111,37.24921667,MERCER (55),Utility Pole/Light Support,30,TRUE,Rain,Yes,22:14,Yes,23:11,1,1,1,0
2020,540127,2020-07-23T16:10:00Z,-80.75434444,39.88595833,MARSHALL (51),Rollover/Overturn,1,FALSE,Cloudy,Unknown time,NA,Unknown time,NA,2,1,2,0
2020,540128,2020-07-18T21:50:00Z,-80.70388056,38.66122778,BRAXTON (7),Rollover/Overturn,1,TRUE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2020,540129,2020-07-20T14:40:00Z,-79.95486111,39.58751389,MONONGALIA (61),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,2,0
2020,540130,2020-07-25T17:29:00Z,-82.18531389,37.703175,MINGO (59),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,17:42,Yes,18:15,2,1,2,0
2020,540131,2020-07-31T18:41:00Z,-81.64720556,38.35273611,KANAWHA (39),Motor Vehicle In-Transport,12,TRUE,Cloudy,Unknown time,NA,Unknown time,NA,4,1,6,0
2020,540132,2020-08-02T19:23:00Z,-81.24438889,37.76226389,RALEIGH (81),Tree (Standing Only),42,TRUE,Cloudy,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2020,540133,2020-08-07T09:46:00Z,-77.78736944,39.27534722,JEFFERSON (37),Tree (Standing Only),42,FALSE,Clear,Yes,10:02,Yes,10:29,1,1,1,0
2020,540134,2020-08-01T10:45:00Z,-81.67585556,38.37639444,KANAWHA (39),Parked Motor Vehicle,14,FALSE,Cloudy,Unknown time,NA,Unknown time,NA,3,1,1,0
2020,540135,2020-08-09T21:01:00Z,-79.70704722,39.64887778,PRESTON (77),Rollover/Overturn,1,FALSE,Clear,Yes,13:14,Yes,12:48,1,1,2,0
2020,540136,2020-08-07T10:46:00Z,-81.95013056,38.70215833,MASON (53),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,11:13,Yes,11:35,2,1,2,0
2020,540137,2020-08-09T06:16:00Z,-82.57516667,38.30062222,WAYNE (99),Motor Vehicle In-Transport,12,TRUE,Other,Unknown time,NA,Unknown time,NA,2,2,4,0
2020,540139,2020-08-11T12:41:00Z,-81.62146389,39.24665278,WOOD (107),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,12:53,Not Applicable/Notified,NA,2,1,2,0
2020,540140,2020-08-12T15:05:00Z,-79.17134167,39.19118333,GRANT (23),Rollover/Overturn,1,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,2,3,0
2020,540141,2020-08-13T06:38:00Z,-81.22944167,39.384525,PLEASANTS (73),Embankment,35,TRUE,Clear,Yes,06:43,Yes,07:20,1,1,1,0
2020,540142,2020-08-14T17:30:00Z,-79.95385833,39.58413056,MONONGALIA (61),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,2,1,3,0
2020,540143,2020-08-10T21:46:00Z,-82.04843056,37.82917222,LOGAN (45),Pedestrian,8,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,1
2020,540144,2020-08-19T14:45:00Z,-81.12410278,37.74428056,RALEIGH (81),Rollover/Overturn,1,FALSE,Clear,Yes,14:56,Not Applicable/Notified,NA,1,1,2,0
2020,540145,2020-08-20T20:38:00Z,-77.82780833,39.36702222,JEFFERSON (37),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,20:55,Yes,21:27,2,1,2,0
2020,540146,2020-08-20T14:38:00Z,-81.5656,38.30744722,KANAWHA (39),Rollover/Overturn,1,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,5,0
2020,540147,2020-08-20T06:30:00Z,-79.88811111,38.80419444,RANDOLPH (83),Motor Vehicle In-Transport,12,FALSE,Other,Yes,06:05,Yes,06:36,2,1,2,0
2020,540148,2020-08-21T17:11:00Z,-78.51720833,39.37545833,HAMPSHIRE (27),Motor Vehicle In-Transport,12,TRUE,Cloudy,Unknown time,NA,Unknown time,NA,2,1,2,0
